run_id,data_source,trade_id,ticker_a,ticker_b,basket,feat_vol,feat_pnl_proxy,feat_abs_entry_z,feat_confidence,feat_exit_z,feat_velocity,feat_bars_held,feat_half_life,label
20260924T121553Z,alpaca_live_path_harvest,25,AAPL,MSFT,mag7,9.97100731619145,1.7425143139421453,1.9661521588592863,0.39440421145734217,-0.223637844917141,-1.559469029996535,24.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,26,AAPL,MSFT,mag7,10.005812387255713,2.966252697809317,1.9661521588592863,0.3924517600575135,1.0001005389500304,0.570246919726219,25.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,27,AAPL,MSFT,mag7,10.680118402117868,0.16937293880791882,1.9661521588592863,0.37836930428588833,-1.7967792200513675,-5.074291067252932,26.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,28,AAPL,MSFT,mag7,10.472199011924394,1.135682669933182,1.9661521588592863,0.37536461927142223,-0.8304694889261045,-0.49058723679927424,27.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,29,AAPL,MSFT,mag7,10.665714496340936,3.32016629920492,1.9661521588592863,0.3725135998504839,1.3540141403456338,4.616838430392159,28.0,0.6666666666666666,0
20260924T121553Z,alpaca_live_path_harvest,30,AAPL,MSFT,mag7,10.623293446610978,1.6195929000217995,1.9661521588592863,0.3758881451040276,-0.34655925883748684,-0.17883690012166653,29.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,31,AAPL,MSFT,mag7,10.672825228202436,1.3677886194299935,1.9661521588592863,0.3749991155692638,-0.5983635394292929,-2.2816571616666694,30.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,32,AAPL,MSFT,mag7,8.378524652530055,2.4841264044708056,1.9661521588592863,0.3762905568890821,0.5179742456115194,3.422438484247516,31.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,33,AAPL,MSFT,mag7,8.643079967974872,3.127621526535733,1.9661521588592863,0.3814127200284706,1.161469367676447,3.1033774056799075,32.0,0.6666666666666666,0
20260924T121553Z,alpaca_live_path_harvest,34,AAPL,MSFT,mag7,7.918698007260421,2.144638015963138,1.9661521588592863,0.38160744777601024,0.17848585710385162,-1.6505181635668578,33.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,35,AAPL,MSFT,mag7,7.987079843612201,1.0147817939384058,1.9661521588592863,0.37822219180344707,-0.9513703649208803,-0.8965944623384872,34.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,36,AAPL,MSFT,mag7,7.920987637078375,1.5504101051449253,1.9661521588592863,0.37847422791186475,-0.415742053714361,0.3032245025181396,35.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,37,AAPL,MSFT,mag7,7.082997321041876,1.4546633437492043,1.9661521588592863,0.429705501512223,-0.511488815110082,-1.5478320246174462,36.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,38,AAPL,MSFT,mag7,7.087949994646475,1.4219167845841783,1.9661521588592863,0.4277037520813799,-0.544235374275108,-2.657011157670445,37.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,39,AAPL,MSFT,mag7,6.469452542800049,1.2881255018664155,1.9661521588592863,0.44771272312968446,-0.6780266569928708,-1.4381203743401443,38.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,40,AAPL,MSFT,mag7,6.483797088699289,1.596884189144733,1.9661521588592863,0.45364833018361633,-0.36926796971455333,0.8010002997890524,39.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,41,AAPL,MSFT,mag7,6.190336903721327,1.0817600844907522,1.9661521588592863,0.45377795128075044,-0.8843920743685341,-0.7745494647024203,40.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,42,AAPL,MSFT,mag7,5.424362011728814,1.6310384972187486,1.9661521588592863,0.484163141515957,-0.3351136616405376,0.24220037512317277,41.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,43,AAPL,MSFT,mag7,5.297255084854893,2.11027977492307,1.9661521588592863,0.48262987955639425,0.14412761606378377,1.047499011176899,42.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,44,AAPL,MSFT,mag7,4.439297057837989,2.2453476281800433,1.9661521588592863,0.5025281219994416,0.27919546932075695,1.5270202322052455,43.0,0.6666666666666666,0
20260924T121553Z,alpaca_live_path_harvest,45,AAPL,MSFT,mag7,4.445081107128722,1.921448727668657,1.9661521588592863,0.5022938098167156,-0.044703431190629396,0.5402072426709538,44.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,46,AAPL,MSFT,mag7,4.430378721987128,1.4361271174866421,1.9661521588592863,0.5160914933423401,-0.5300250413726443,0.5352547088066786,45.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,47,AAPL,MSFT,mag7,4.171398795633906,1.6679520544534117,1.9661521588592863,0.5483795022455553,-0.2982001044058746,-0.002592865102980113,46.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,48,AAPL,MSFT,mag7,2.877292096087136,1.885223403943917,1.9661521588592863,0.5558881904018366,-0.08092875491536922,-0.4008256869681247,47.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,49,AAPL,MSFT,mag7,2.764503355184047,2.063993680345909,1.9661521588592863,0.599695158754249,0.09784152148662277,-0.3240328715565283,48.0,0.6666666666666666,0
20260924T121553Z,alpaca_live_path_harvest,50,AAPL,MSFT,mag7,2.5469095348848536,1.9291554850344401,1.9661521588592863,0.5994131694539954,-0.036996673824846116,0.005332710888671955,49.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,51,AAPL,MSFT,mag7,2.587629461244006,1.9582627593883204,1.9661521588592863,0.6028931436664515,-0.00788939947096595,0.7969349494292828,50.0,0.6666666666666666,0
20260924T121553Z,alpaca_live_path_harvest,52,AAPL,MSFT,mag7,4.419068804949892,0.0,2.498249277181499,0.6022884219604888,-2.498249277181499,-2.843675316627093,0.0,0.13333333333333333,1
20260924T121553Z,alpaca_live_path_harvest,53,AAPL,MSFT,mag7,4.711957273627518,1.0498416635787933,2.498249277181499,0.5840796919180967,-1.4484076136027058,-0.23578986958968925,1.0,0.13333333333333333,1
20260924T121553Z,alpaca_live_path_harvest,54,AAPL,MSFT,mag7,4.401084736281565,1.456574138118255,2.498249277181499,0.5763776611686479,-1.041675139063244,-1.7188278056183435,2.0,0.13333333333333333,1
